tweet_link,tweet,slug,tag,phrase,start,end
https://twitter.com/realDonaldTrump/status/758233935230959617,"As I have been saying, Crooked Hillary will approve the job killing TPP after the election, despite her statements to the contrary: top adv.",hillary-clinton,accusation,Crooked,23.0,30.0
https://twitter.com/realDonaldTrump/status/758233935230959617,"As I have been saying, Crooked Hillary will approve the job killing TPP after the election, despite her statements to the contrary: top adv.",hillary-clinton,entity,Hillary,31.0,38.0
https://twitter.com/realDonaldTrump/status/758233935230959617,"As I have been saying, Crooked Hillary will approve the job killing TPP after the election, despite her statements to the contrary: top adv.",tpp-deal,entity,TPP,68.0,71.0
https://twitter.com/realDonaldTrump/status/758233935230959617,"As I have been saying, Crooked Hillary will approve the job killing TPP after the election, despite her statements to the contrary: top adv.",tpp-deal,insult,job killing,56.0,67.0
https://twitter.com/realDonaldTrump/status/758236300554174465,"Funny how the failing @nytimes is pushing Dems narrative that Russia is working for me because Putin said ""Trump is a genius."" America 1st!",the-new-york-times,entity,the,10.0,13.0
https://twitter.com/realDonaldTrump/status/758236300554174465,"Funny how the failing @nytimes is pushing Dems narrative that Russia is working for me because Putin said ""Trump is a genius."" America 1st!",the-new-york-times,insult,failing,14.0,21.0
https://twitter.com/realDonaldTrump/status/758238226180083712,The Democratic Convention has paid ZERO respect to the great police and law enforcement professionals of our country. No recognition - SAD!,democratic-national-convention,accusation,has paid ZERO respect to the great police and law enforcement professionals,26.0,101.0
https://twitter.com/realDonaldTrump/status/758238226180083712,The Democratic Convention has paid ZERO respect to the great police and law enforcement professionals of our country. No recognition - SAD!,democratic-national-convention,entity,Democratic,4.0,14.0
https://twitter.com/realDonaldTrump/status/758238226180083712,The Democratic Convention has paid ZERO respect to the great police and law enforcement professionals of our country. No recognition - SAD!,democratic-national-convention,insult,SAD!,135.0,139.0
https://twitter.com/realDonaldTrump/status/758242674646323200,Crooked Hillary Clinton wants to flood our country with Syrian immigrants that we know little or nothing about. The danger is massive. NO!,hillary-clinton,accusation,Crooked,,
https://twitter.com/realDonaldTrump/status/758242674646323200,Crooked Hillary Clinton wants to flood our country with Syrian immigrants that we know little or nothing about. The danger is massive. NO!,hillary-clinton,entity,Hillary Clinton,8.0,23.0
https://twitter.com/realDonaldTrump/status/758242674646323200,Crooked Hillary Clinton wants to flood our country with Syrian immigrants that we know little or nothing about. The danger is massive. NO!,hillary-clinton,insult,wants to flood our country with Syrian immigrants that we know little or nothing about,24.0,110.0
https://twitter.com/realDonaldTrump/status/758285141982711808,"Our not very bright Vice President, Joe Biden, just stated that I wanted to ""carpet bomb"" the enemy. Sorry Joe, that was Ted Cruz!",joe-biden,entity,Joe Biden,36.0,45.0
https://twitter.com/realDonaldTrump/status/758285141982711808,"Our not very bright Vice President, Joe Biden, just stated that I wanted to ""carpet bomb"" the enemy. Sorry Joe, that was Ted Cruz!",joe-biden,insult,not very bright,4.0,19.0
https://twitter.com/realDonaldTrump/status/758286077400580096,Not one American flag on the massive stage at the Democratic National Convention until people started complaining-then a small one. Pathetic,democratic-national-convention,entity,Democratic,50.0,60.0
https://twitter.com/realDonaldTrump/status/758286077400580096,Not one American flag on the massive stage at the Democratic National Convention until people started complaining-then a small one. Pathetic,democratic-national-convention,insult,Pathetic,132.0,140.0
https://twitter.com/realDonaldTrump/status/758802697763958784,#CrookedHillary https://t.co/JeXFnO6e3s,hillary-clinton,accusation,Crooked,1.0,8.0
https://twitter.com/realDonaldTrump/status/758802697763958784,#CrookedHillary https://t.co/JeXFnO6e3s,hillary-clinton,entity,Hillary,8.0,15.0
https://twitter.com/realDonaldTrump/status/758871653547806724,"Hillary's refusal to mention Radical Islam, as she pushes a 550% increase in refugees, is more proof that she is unfit to lead the country.",hillary-clinton,accusation,unfit to lead the country,113.0,138.0
https://twitter.com/realDonaldTrump/status/758871653547806724,"Hillary's refusal to mention Radical Islam, as she pushes a 550% increase in refugees, is more proof that she is unfit to lead the country.",hillary-clinton,entity,Hillary,0.0,7.0
https://twitter.com/realDonaldTrump/status/758872873234681860,Hillary will never reform Wall Street. She is owned by Wall Street!,hillary-clinton,accusation,owned by Wall Street!,46.0,67.0
https://twitter.com/realDonaldTrump/status/758872873234681860,Hillary will never reform Wall Street. She is owned by Wall Street!,hillary-clinton,entity,Hillary,0.0,7.0
https://twitter.com/realDonaldTrump/status/758874457142284288,No one has worse judgement than Hillary Clinton - corruption and devastation follows her wherever she goes.,hillary-clinton,accusation,corruption and devastation follows her,50.0,88.0
https://twitter.com/realDonaldTrump/status/758874457142284288,No one has worse judgement than Hillary Clinton - corruption and devastation follows her wherever she goes.,hillary-clinton,entity,Hillary Clinton,32.0,47.0
https://twitter.com/realDonaldTrump/status/758874457142284288,No one has worse judgement than Hillary Clinton - corruption and devastation follows her wherever she goes.,hillary-clinton,insult,no one has worse judgement,-1.0,25.0
https://twitter.com/realDonaldTrump/status/759005597899436032,The media coverage this morning of the very average Clinton speech and Convention is a joke. @CNN and the little watched @Morning_Joe = SAD!,cnn,entity,CNN,94.0,97.0
https://twitter.com/realDonaldTrump/status/759005597899436032,The media coverage this morning of the very average Clinton speech and Convention is a joke. @CNN and the little watched @Morning_Joe = SAD!,cnn,insult,SAD!,136.0,140.0
https://twitter.com/realDonaldTrump/status/759005597899436032,The media coverage this morning of the very average Clinton speech and Convention is a joke. @CNN and the little watched @Morning_Joe = SAD!,morning-joe,accusation,little watched,106.0,120.0
https://twitter.com/realDonaldTrump/status/759005597899436032,The media coverage this morning of the very average Clinton speech and Convention is a joke. @CNN and the little watched @Morning_Joe = SAD!,morning-joe,entity,morning,24.0,31.0
https://twitter.com/realDonaldTrump/status/759005597899436032,The media coverage this morning of the very average Clinton speech and Convention is a joke. @CNN and the little watched @Morning_Joe = SAD!,morning-joe,insult,SAD!,136.0,140.0
https://twitter.com/realDonaldTrump/status/759005597899436032,The media coverage this morning of the very average Clinton speech and Convention is a joke. @CNN and the little watched @Morning_Joe = SAD!,the-media,accusation,coverage this morning of the very average Clinton speech and Convention is a joke,10.0,91.0
https://twitter.com/realDonaldTrump/status/759005597899436032,The media coverage this morning of the very average Clinton speech and Convention is a joke. @CNN and the little watched @Morning_Joe = SAD!,the-media,entity,The media,0.0,9.0
https://twitter.com/realDonaldTrump/status/759008377577967616,"Crooked Hillary Clinton made up facts about me, and ""forgot"" to mention the many problems of our country, in her very average scream!",hillary-clinton,accusation,Crooked,,
https://twitter.com/realDonaldTrump/status/759008377577967616,"Crooked Hillary Clinton made up facts about me, and ""forgot"" to mention the many problems of our country, in her very average scream!",hillary-clinton,entity,Hillary Clinton,8.0,23.0
https://twitter.com/realDonaldTrump/status/759008377577967616,"Crooked Hillary Clinton made up facts about me, and ""forgot"" to mention the many problems of our country, in her very average scream!",hillary-clinton,insult,very average scream!,113.0,133.0
https://twitter.com/realDonaldTrump/status/759021886055387136,Crooked Hillary Clinton mentioned me 22 times in her very long and very boring speech. Many of her statements were lies and fabrications!,hillary-clinton,accusation,Crooked,,
https://twitter.com/realDonaldTrump/status/759021886055387136,Crooked Hillary Clinton mentioned me 22 times in her very long and very boring speech. Many of her statements were lies and fabrications!,hillary-clinton,accusation,very long and very boring speech,53.0,85.0
https://twitter.com/realDonaldTrump/status/759021886055387136,Crooked Hillary Clinton mentioned me 22 times in her very long and very boring speech. Many of her statements were lies and fabrications!,hillary-clinton,entity,Hillary Clinton,8.0,23.0
https://twitter.com/realDonaldTrump/status/759024055123009536,"General John Allen, who I never met but spoke against me last night, failed badly in his fight against ISIS. His record = BAD #NeverHillary",john-allen,accusation,failed badly in his fight against ISIS,69.0,107.0
https://twitter.com/realDonaldTrump/status/759024055123009536,"General John Allen, who I never met but spoke against me last night, failed badly in his fight against ISIS. His record = BAD #NeverHillary",john-allen,entity,John Allen,8.0,18.0
https://twitter.com/realDonaldTrump/status/759024055123009536,"General John Allen, who I never met but spoke against me last night, failed badly in his fight against ISIS. His record = BAD #NeverHillary",john-allen,insult,his record = BAD,-1.0,15.0
https://twitter.com/realDonaldTrump/status/759025610249216000,"""Little"" Michael Bloomberg, who never had the guts to run for president, knows nothing about me. His last term as Mayor was a disaster!",michael-bloomberg,accusation,never had the guts to run for president,32.0,71.0
https://twitter.com/realDonaldTrump/status/759025610249216000,"""Little"" Michael Bloomberg, who never had the guts to run for president, knows nothing about me. His last term as Mayor was a disaster!",michael-bloomberg,entity,Michael Bloomberg,9.0,26.0
https://twitter.com/realDonaldTrump/status/759025610249216000,"""Little"" Michael Bloomberg, who never had the guts to run for president, knows nothing about me. His last term as Mayor was a disaster!",michael-bloomberg,insult,Little,1.0,7.0
https://twitter.com/realDonaldTrump/status/759025610249216000,"""Little"" Michael Bloomberg, who never had the guts to run for president, knows nothing about me. His last term as Mayor was a disaster!",michael-bloomberg,insult,his last term as Mayor was a disaster!,-1.0,37.0
https://twitter.com/realDonaldTrump/status/759029315006705664,"Crooked Hillary said that I ""couldn't handle the rough and tumble of a political campaign."" Really,I just beat 16 people and am beating her!",hillary-clinton,accusation,Crooked,,
https://twitter.com/realDonaldTrump/status/759029315006705664,"Crooked Hillary said that I ""couldn't handle the rough and tumble of a political campaign."" Really,I just beat 16 people and am beating her!",hillary-clinton,entity,Hillary,8.0,15.0
